revenue_id,customer_id,subscription_id,revenue_date,gross_revenue,discount,refund,net_revenue,revenue_type
REV100930,CUST1016,SUB10028,2024-02-06,124.17,0.0,0.0,124.17,Recurring
REV100931,CUST1016,SUB10028,2024-03-06,124.17,0.0,0.0,124.17,Recurring
REV100932,CUST1016,SUB10028,2024-04-06,124.17,6.21,0.0,117.96,Recurring
REV100933,CUST1016,SUB10028,2024-05-06,124.17,0.0,0.0,124.17,Recurring
REV100934,CUST1016,SUB10028,2024-06-06,124.17,0.0,0.0,124.17,Recurring
REV100935,CUST1016,SUB10028,2024-07-06,124.17,0.0,0.0,124.17,Recurring
REV100936,CUST1016,SUB10028,2024-08-06,124.17,6.21,0.0,117.96,Recurring
REV100937,CUST1016,SUB10028,2024-09-06,124.17,12.42,0.0,111.75,Recurring
REV100938,CUST1016,SUB10028,2024-10-06,124.17,6.21,0.0,117.96,Recurring
REV100939,CUST1016,SUB10028,2024-11-06,124.17,6.21,0.0,117.96,Recurring
REV100940,CUST1016,SUB10028,2024-12-06,124.17,0.0,0.0,124.17,Recurring
REV100941,CUST1016,SUB10028,2025-01-06,124.17,12.42,0.0,111.75,Recurring
REV100942,CUST1016,SUB10028,2025-02-06,124.17,0.0,0.0,124.17,Recurring
REV100943,CUST1016,SUB10028,2025-03-06,124.17,0.0,0.0,124.17,Recurring
REV100944,CUST1016,SUB10028,2025-04-06,124.17,0.0,0.0,124.17,Recurring
REV100945,CUST1016,SUB10028,2025-05-06,124.17,12.42,0.0,111.75,Recurring
REV100946,CUST1016,SUB10028,2025-06-06,124.17,6.21,0.0,117.96,Recurring
REV100947,CUST1016,SUB10028,2025-07-06,124.17,0.0,0.0,124.17,Recurring
REV100948,CUST1016,SUB10028,2025-08-06,124.17,6.21,0.0,117.96,Recurring
REV100949,CUST1016,SUB10028,2025-09-06,124.17,0.0,0.0,124.17,Recurring
REV100950,CUST1016,SUB10028,2025-10-06,124.17,12.42,0.0,111.75,Recurring
REV100951,CUST1016,SUB10028,2025-11-06,124.17,12.42,0.0,111.75,Recurring
REV100952,CUST1016,SUB10028,2025-12-06,124.17,12.42,0.0,111.75,Recurring
REV100953,CUST1040,SUB10029,2022-07-13,332.5,0.0,0.0,332.5,New
REV100954,CUST1040,SUB10029,2022-08-13,332.5,33.25,0.0,299.25,Recurring
REV100955,CUST1040,SUB10029,2022-09-13,332.5,0.0,0.0,332.5,Recurring
REV100956,CUST1040,SUB10029,2022-10-13,332.5,0.0,0.0,332.5,Recurring
REV100957,CUST1040,SUB10029,2022-11-13,332.5,0.0,0.0,332.5,Recurring
REV100958,CUST1040,SUB10029,2022-12-13,332.5,0.0,0.0,332.5,Recurring
REV100959,CUST1040,SUB10029,2023-01-13,332.5,0.0,0.0,332.5,Recurring
REV100960,CUST1040,SUB10029,2023-02-13,332.5,0.0,0.0,332.5,Recurring
REV100961,CUST1040,SUB10029,2023-03-13,332.5,0.0,0.0,332.5,Recurring
REV100962,CUST1040,SUB10029,2023-04-13,332.5,0.0,0.0,332.5,Recurring
REV100963,CUST1040,SUB10029,2023-05-13,332.5,16.62,0.0,315.88,Recurring
REV100964,CUST1040,SUB10029,2023-06-13,332.5,16.62,0.0,315.88,Recurring
REV100965,CUST1040,SUB10029,2023-07-13,332.5,0.0,0.0,332.5,Recurring
REV100966,CUST1040,SUB10029,2023-08-13,332.5,0.0,9.97,322.53,Recurring
REV100967,CUST1040,SUB10029,2023-09-13,332.5,0.0,0.0,332.5,Recurring
REV100968,CUST1040,SUB10029,2023-10-13,332.5,0.0,0.0,332.5,Recurring
REV100969,CUST1040,SUB10029,2023-11-13,332.5,0.0,0.0,332.5,Recurring
REV100970,CUST1040,SUB10029,2023-12-13,332.5,33.25,0.0,299.25,Recurring
REV100971,CUST1040,SUB10029,2024-01-13,332.5,33.25,0.0,299.25,Recurring
REV100972,CUST1040,SUB10029,2024-02-13,332.5,16.62,0.0,315.88,Recurring
REV100973,CUST1040,SUB10029,2024-03-13,332.5,16.62,0.0,315.88,Recurring
REV100974,CUST1040,SUB10029,2024-04-13,332.5,0.0,0.0,332.5,Recurring
REV100975,CUST1040,SUB10029,2024-05-13,332.5,16.62,0.0,315.88,Recurring
REV100976,CUST1040,SUB10029,2024-06-13,332.5,33.25,0.0,299.25,Recurring
REV100977,CUST1040,SUB10029,2024-07-13,332.5,16.62,0.0,315.88,Recurring
REV100978,CUST1040,SUB10029,2024-08-13,332.5,16.62,9.97,305.91,Recurring
REV100979,CUST1040,SUB10029,2024-09-13,332.5,0.0,0.0,332.5,Recurring
REV100980,CUST1040,SUB10029,2024-10-13,332.5,0.0,0.0,332.5,Recurring
REV100981,CUST1040,SUB10029,2024-11-13,332.5,33.25,0.0,299.25,Recurring
REV100982,CUST1040,SUB10029,2024-12-13,332.5,0.0,0.0,332.5,Recurring
REV100983,CUST1040,SUB10029,2025-01-13,332.5,0.0,0.0,332.5,Recurring
REV100984,CUST1040,SUB10029,2025-02-13,332.5,16.62,0.0,315.88,Recurring
REV100985,CUST1040,SUB10029,2025-03-13,332.5,0.0,0.0,332.5,Recurring
REV100986,CUST1040,SUB10029,2025-04-13,332.5,33.25,0.0,299.25,Recurring
REV100987,CUST1040,SUB10029,2025-05-13,332.5,0.0,0.0,332.5,Recurring
REV100988,CUST1040,SUB10029,2025-06-13,332.5,16.62,0.0,315.88,Recurring
REV100989,CUST1040,SUB10029,2025-07-13,332.5,0.0,0.0,332.5,Recurring
REV100990,CUST1040,SUB10029,2025-08-13,332.5,33.25,0.0,299.25,Recurring
REV100991,CUST1040,SUB10029,2025-09-13,332.5,0.0,0.0,332.5,Recurring
REV100992,CUST1040,SUB10029,2025-10-13,332.5,0.0,0.0,332.5,Recurring
REV100993,CUST1040,SUB10029,2025-11-13,332.5,0.0,0.0,332.5,Recurring
REV100994,CUST1040,SUB10029,2025-12-13,332.5,0.0,0.0,332.5,Recurring
REV100995,CUST1011,SUB10030,2022-08-04,999.0,49.95,0.0,949.05,New
REV100996,CUST1011,SUB10030,2022-09-04,999.0,99.9,0.0,899.1,Recurring
REV100997,CUST1011,SUB10030,2022-10-04,999.0,0.0,0.0,999.0,Recurring
REV100998,CUST1011,SUB10030,2022-11-04,999.0,99.9,0.0,899.1,Recurring
REV100999,CUST1011,SUB10030,2022-12-04,999.0,0.0,0.0,999.0,Recurring
REV101000,CUST1011,SUB10030,2023-01-04,999.0,49.95,0.0,949.05,Recurring
REV101001,CUST1011,SUB10030,2023-02-04,999.0,0.0,0.0,999.0,Recurring
REV101002,CUST1011,SUB10030,2023-03-04,999.0,49.95,0.0,949.05,Recurring
REV101003,CUST1011,SUB10030,2023-04-04,999.0,0.0,0.0,999.0,Recurring
REV101004,CUST1011,SUB10030,2023-05-04,999.0,49.95,0.0,949.05,Recurring
REV101005,CUST1011,SUB10030,2023-06-04,999.0,49.95,0.0,949.05,Recurring
REV101006,CUST1011,SUB10030,2023-07-04,999.0,99.9,0.0,899.1,Recurring
REV101007,CUST1011,SUB10030,2023-08-04,999.0,49.95,0.0,949.05,Recurring
REV101008,CUST1011,SUB10030,2023-09-04,999.0,49.95,0.0,949.05,Recurring
REV101009,CUST1011,SUB10030,2023-10-04,999.0,49.95,0.0,949.05,Recurring
REV101010,CUST1011,SUB10030,2023-11-04,999.0,0.0,0.0,999.0,Recurring
REV101011,CUST1011,SUB10030,2023-12-04,999.0,0.0,0.0,999.0,Recurring
REV101012,CUST1011,SUB10030,2024-01-04,999.0,0.0,0.0,999.0,Recurring
REV101013,CUST1011,SUB10030,2024-02-04,999.0,0.0,0.0,999.0,Recurring
REV101014,CUST1011,SUB10030,2024-03-04,999.0,49.95,0.0,949.05,Recurring
REV101015,CUST1011,SUB10030,2024-04-04,999.0,49.95,0.0,949.05,Recurring
REV101016,CUST1011,SUB10030,2024-05-04,999.0,0.0,0.0,999.0,Recurring
REV101017,CUST1011,SUB10030,2024-06-04,999.0,0.0,0.0,999.0,Recurring
REV101018,CUST1011,SUB10030,2024-07-04,999.0,0.0,0.0,999.0,Recurring
REV101019,CUST1011,SUB10030,2024-08-04,999.0,0.0,0.0,999.0,Recurring
REV101020,CUST1011,SUB10030,2024-09-04,999.0,49.95,0.0,949.05,Recurring
REV101021,CUST1011,SUB10030,2024-10-04,999.0,49.95,0.0,949.05,Recurring
REV101022,CUST1011,SUB10030,2024-11-04,999.0,0.0,0.0,999.0,Recurring
REV101023,CUST1011,SUB10030,2024-12-04,999.0,0.0,0.0,999.0,Recurring
REV101024,CUST1011,SUB10030,2025-01-04,999.0,0.0,0.0,999.0,Recurring
REV101025,CUST1011,SUB10030,2025-02-04,999.0,0.0,0.0,999.0,Recurring
REV101026,CUST1011,SUB10030,2025-03-04,999.0,0.0,0.0,999.0,Recurring
REV101027,CUST1011,SUB10030,2025-04-04,999.0,0.0,0.0,999.0,Recurring
REV101028,CUST1011,SUB10030,2025-05-04,999.0,99.9,0.0,899.1,Recurring
REV101029,CUST1011,SUB10030,2025-06-04,999.0,99.9,0.0,899.1,Recurring
REV101030,CUST1011,SUB10030,2025-07-04,999.0,0.0,0.0,999.0,Recurring
REV101031,CUST1011,SUB10030,2025-08-04,999.0,0.0,0.0,999.0,Recurring
REV101032,CUST1011,SUB10030,2025-09-04,999.0,0.0,0.0,999.0,Recurring
REV101033,CUST1011,SUB10030,2025-10-04,999.0,99.9,0.0,899.1,Recurring
REV101034,CUST1011,SUB10030,2025-11-04,999.0,99.9,0.0,899.1,Recurring
REV101035,CUST1011,SUB10030,2025-12-04,999.0,0.0,0.0,999.0,Recurring
REV101036,CUST1011,SUB10031,2024-03-01,399.0,0.0,0.0,399.0,New
REV101037,CUST1011,SUB10031,2024-04-01,399.0,39.9,0.0,359.1,Recurring
REV101038,CUST1011,SUB10031,2024-05-01,399.0,0.0,0.0,399.0,Recurring
REV101039,CUST1011,SUB10031,2024-06-01,399.0,19.95,0.0,379.05,Recurring
REV101040,CUST1011,SUB10031,2024-07-01,399.0,0.0,0.0,399.0,Recurring
REV101041,CUST1011,SUB10031,2024-08-01,399.0,0.0,0.0,399.0,Recurring
REV101042,CUST1011,SUB10031,2024-09-01,399.0,0.0,0.0,399.0,Recurring
REV101043,CUST1011,SUB10031,2024-10-01,399.0,0.0,0.0,399.0,Recurring
REV101044,CUST1011,SUB10031,2024-11-01,399.0,19.95,0.0,379.05,Recurring
REV101045,CUST1011,SUB10031,2024-12-01,399.0,39.9,0.0,359.1,Recurring
REV101046,CUST1011,SUB10031,2025-01-01,399.0,19.95,0.0,379.05,Recurring
REV101047,CUST1011,SUB10031,2025-02-01,399.0,0.0,0.0,399.0,Recurring
REV101048,CUST1011,SUB10031,2025-03-01,399.0,0.0,0.0,399.0,Recurring
REV101049,CUST1011,SUB10031,2025-04-01,399.0,0.0,0.0,399.0,Recurring
REV101050,CUST1011,SUB10031,2025-05-01,399.0,0.0,0.0,399.0,Recurring
REV101051,CUST1011,SUB10031,2025-06-01,399.0,19.95,0.0,379.05,Recurring
REV101052,CUST1011,SUB10031,2025-07-01,399.0,0.0,0.0,399.0,Recurring
REV101053,CUST1011,SUB10031,2025-08-01,399.0,0.0,0.0,399.0,Recurring
REV101054,CUST1011,SUB10031,2025-09-01,399.0,19.95,0.0,379.05,Recurring
REV101055,CUST1011,SUB10031,2025-10-01,399.0,0.0,0.0,399.0,Recurring
REV101056,CUST1011,SUB10031,2025-11-01,399.0,39.9,0.0,359.1,Recurring
REV101057,CUST1011,SUB10031,2025-12-01,399.0,19.95,0.0,379.05,Recurring
REV101058,CUST1017,SUB10032,2022-07-10,332.5,16.62,0.0,315.88,New
REV101059,CUST1017,SUB10032,2022-08-10,332.5,0.0,0.0,332.5,Recurring
REV101060,CUST1017,SUB10032,2022-09-10,332.5,33.25,0.0,299.25,Recurring
REV101061,CUST1017,SUB10032,2022-10-10,332.5,16.62,0.0,315.88,Recurring
REV101062,CUST1017,SUB10032,2022-11-10,332.5,0.0,0.0,332.5,Recurring
REV101063,CUST1017,SUB10032,2022-12-10,332.5,16.62,9.97,305.91,Recurring
REV101064,CUST1017,SUB10032,2023-01-10,332.5,0.0,0.0,332.5,Recurring
REV101065,CUST1017,SUB10032,2023-02-10,332.5,0.0,0.0,332.5,Recurring
REV101066,CUST1017,SUB10032,2023-03-10,332.5,16.62,0.0,315.88,Recurring
REV101067,CUST1017,SUB10032,2023-04-10,332.5,0.0,0.0,332.5,Recurring
REV101068,CUST1017,SUB10032,2023-05-10,332.5,0.0,0.0,332.5,Recurring
REV101069,CUST1017,SUB10032,2023-06-10,332.5,0.0,0.0,332.5,Recurring
REV101070,CUST1017,SUB10032,2023-07-10,332.5,0.0,0.0,332.5,Recurring
REV101071,CUST1017,SUB10032,2023-08-10,332.5,0.0,0.0,332.5,Recurring
REV101072,CUST1017,SUB10032,2023-09-10,332.5,0.0,0.0,332.5,Recurring
REV101073,CUST1017,SUB10032,2023-10-10,332.5,0.0,0.0,332.5,Recurring
REV101074,CUST1017,SUB10032,2023-11-10,332.5,0.0,0.0,332.5,Recurring
REV101075,CUST1017,SUB10032,2023-12-10,332.5,0.0,0.0,332.5,Recurring
REV101076,CUST1017,SUB10032,2024-01-10,332.5,0.0,0.0,332.5,Recurring
REV101077,CUST1017,SUB10032,2024-02-10,332.5,0.0,0.0,332.5,Recurring
REV101078,CUST1017,SUB10032,2024-03-10,332.5,0.0,0.0,332.5,Recurring
REV101079,CUST1017,SUB10032,2024-04-10,332.5,16.62,9.97,305.91,Recurring
REV101080,CUST1017,SUB10032,2024-05-10,332.5,0.0,0.0,332.5,Recurring
REV101081,CUST1017,SUB10032,2024-06-10,332.5,16.62,0.0,315.88,Recurring
REV101082,CUST1017,SUB10032,2024-07-10,332.5,16.62,0.0,315.88,Recurring
REV101083,CUST1017,SUB10032,2024-08-10,332.5,16.62,0.0,315.88,Recurring
REV101084,CUST1017,SUB10032,2024-09-10,332.5,0.0,0.0,332.5,Recurring
REV101085,CUST1017,SUB10032,2024-10-10,332.5,0.0,0.0,332.5,Recurring
REV101086,CUST1017,SUB10032,2024-11-10,332.5,0.0,0.0,332.5,Recurring
REV101087,CUST1017,SUB10032,2024-12-10,332.5,0.0,0.0,332.5,Recurring
REV101088,CUST1017,SUB10032,2025-01-10,332.5,0.0,0.0,332.5,Recurring
REV101089,CUST1017,SUB10032,2025-02-10,332.5,33.25,9.97,289.28,Recurring
REV101090,CUST1017,SUB10032,2025-03-10,332.5,0.0,0.0,332.5,Recurring
REV101091,CUST1017,SUB10032,2025-04-10,332.5,0.0,0.0,332.5,Recurring
REV101092,CUST1017,SUB10032,2025-05-10,332.5,0.0,0.0,332.5,Recurring
REV101093,CUST1017,SUB10032,2025-06-10,332.5,33.25,0.0,299.25,Recurring
REV101094,CUST1017,SUB10032,2025-07-10,332.5,0.0,0.0,332.5,Recurring
REV101095,CUST1017,SUB10032,2025-08-10,332.5,0.0,0.0,332.5,Recurring
REV101096,CUST1017,SUB10032,2025-09-10,332.5,0.0,0.0,332.5,Recurring
REV101097,CUST1017,SUB10032,2025-10-10,332.5,16.62,0.0,315.88,Recurring
REV101098,CUST1017,SUB10032,2025-11-10,332.5,16.62,0.0,315.88,Recurring
REV101099,CUST1017,SUB10032,2025-12-10,332.5,0.0,0.0,332.5,Recurring
REV101100,CUST1036,SUB10033,2022-08-24,49.0,0.0,0.0,49.0,New
REV101101,CUST1036,SUB10033,2022-09-24,49.0,4.9,0.0,44.1,Recurring
REV101102,CUST1036,SUB10033,2022-10-24,49.0,4.9,0.0,44.1,Recurring
REV101103,CUST1036,SUB10033,2022-11-24,49.0,0.0,0.0,49.0,Recurring
REV101104,CUST1036,SUB10033,2022-12-24,49.0,0.0,0.0,49.0,Recurring
REV101105,CUST1036,SUB10033,2023-01-24,49.0,4.9,0.0,44.1,Recurring
REV101106,CUST1036,SUB10033,2023-02-24,49.0,2.45,0.0,46.55,Recurring
REV101107,CUST1036,SUB10033,2023-03-24,49.0,0.0,0.0,49.0,Recurring
REV101108,CUST1036,SUB10033,2023-04-24,49.0,0.0,0.0,49.0,Recurring
REV101109,CUST1036,SUB10033,2023-05-24,49.0,0.0,0.0,49.0,Recurring
REV101110,CUST1036,SUB10033,2023-06-24,49.0,4.9,0.0,44.1,Recurring
REV101111,CUST1036,SUB10033,2023-07-24,49.0,0.0,0.0,49.0,Recurring
REV101112,CUST1036,SUB10033,2023-08-24,49.0,0.0,0.0,49.0,Recurring
REV101113,CUST1036,SUB10033,2023-09-24,49.0,4.9,0.0,44.1,Recurring
REV101114,CUST1036,SUB10033,2023-10-24,49.0,4.9,0.0,44.1,Recurring
REV101115,CUST1036,SUB10033,2023-11-24,49.0,2.45,0.0,46.55,Recurring
REV101116,CUST1036,SUB10033,2023-12-24,49.0,0.0,1.47,47.53,Recurring
REV101117,CUST1036,SUB10033,2024-01-24,49.0,0.0,1.47,47.53,Recurring
REV101118,CUST1036,SUB10033,2024-02-24,49.0,0.0,0.0,49.0,Recurring
REV101119,CUST1036,SUB10033,2024-03-24,49.0,0.0,0.0,49.0,Recurring
REV101120,CUST1036,SUB10033,2024-04-24,49.0,2.45,0.0,46.55,Recurring
REV101121,CUST1036,SUB10033,2024-05-24,49.0,4.9,0.0,44.1,Recurring
REV101122,CUST1036,SUB10033,2024-06-24,49.0,2.45,0.0,46.55,Recurring
REV101123,CUST1036,SUB10033,2024-07-24,49.0,0.0,0.0,49.0,Recurring
REV101124,CUST1036,SUB10033,2024-08-24,49.0,4.9,0.0,44.1,Recurring
REV101125,CUST1036,SUB10033,2024-09-24,49.0,0.0,0.0,49.0,Recurring
REV101126,CUST1036,SUB10033,2024-10-24,49.0,0.0,0.0,49.0,Recurring
REV101127,CUST1036,SUB10033,2024-11-24,49.0,0.0,0.0,49.0,Recurring
REV101128,CUST1036,SUB10033,2024-12-24,49.0,0.0,0.0,49.0,Recurring
REV101129,CUST1036,SUB10033,2025-01-24,49.0,2.45,0.0,46.55,Recurring
REV101130,CUST1036,SUB10033,2025-02-24,49.0,0.0,0.0,49.0,Recurring
REV101131,CUST1036,SUB10033,2025-03-24,49.0,2.45,0.0,46.55,Recurring
REV101132,CUST1036,SUB10033,2025-04-24,49.0,0.0,0.0,49.0,Recurring
REV101133,CUST1036,SUB10033,2025-05-24,49.0,0.0,0.0,49.0,Recurring
REV101134,CUST1036,SUB10033,2025-06-24,49.0,0.0,0.0,49.0,Recurring
REV101135,CUST1036,SUB10033,2025-07-24,49.0,4.9,0.0,44.1,Recurring
REV101136,CUST1036,SUB10033,2025-08-24,49.0,0.0,0.0,49.0,Recurring
REV101137,CUST1036,SUB10033,2025-09-24,49.0,0.0,0.0,49.0,Recurring
REV101138,CUST1036,SUB10033,2025-10-24,49.0,0.0,0.0,49.0,Recurring
REV101139,CUST1036,SUB10033,2025-11-24,49.0,0.0,0.0,49.0,Recurring
REV101140,CUST1036,SUB10033,2025-12-24,49.0,0.0,0.0,49.0,Recurring
REV101141,CUST1042,SUB10034,2022-09-29,399.0,0.0,0.0,399.0,New
REV101142,CUST1042,SUB10034,2022-10-29,399.0,0.0,0.0,399.0,Recurring
REV101143,CUST1042,SUB10034,2022-11-29,399.0,0.0,0.0,399.0,Recurring
REV101144,CUST1042,SUB10034,2022-12-29,399.0,0.0,0.0,399.0,Recurring
REV101145,CUST1057,SUB10035,2022-10-14,399.0,19.95,0.0,379.05,New
REV101146,CUST1057,SUB10035,2022-11-14,399.0,0.0,0.0,399.0,Recurring
REV101147,CUST1057,SUB10035,2022-12-14,399.0,39.9,0.0,359.1,Recurring
REV101148,CUST1057,SUB10035,2023-01-14,399.0,19.95,0.0,379.05,Recurring
REV101149,CUST1057,SUB10035,2023-02-14,399.0,0.0,0.0,399.0,Recurring
REV101150,CUST1057,SUB10035,2023-03-14,399.0,39.9,0.0,359.1,Recurring
REV101151,CUST1057,SUB10035,2023-04-14,399.0,0.0,0.0,399.0,Recurring
REV101152,CUST1057,SUB10035,2023-05-14,399.0,0.0,0.0,399.0,Recurring
REV101153,CUST1057,SUB10035,2023-06-14,399.0,0.0,0.0,399.0,Recurring
REV101154,CUST1057,SUB10035,2023-07-14,399.0,39.9,11.97,347.13,Recurring
REV101155,CUST1057,SUB10035,2023-08-14,399.0,0.0,0.0,399.0,Recurring
REV101156,CUST1057,SUB10035,2023-09-14,399.0,19.95,0.0,379.05,Recurring
REV101157,CUST1057,SUB10035,2023-10-14,399.0,0.0,0.0,399.0,Recurring
REV101158,CUST1057,SUB10035,2023-11-14,399.0,0.0,0.0,399.0,Recurring
REV101159,CUST1057,SUB10035,2023-12-14,399.0,19.95,0.0,379.05,Recurring
REV101160,CUST1057,SUB10035,2024-01-14,399.0,0.0,0.0,399.0,Recurring
REV101161,CUST1057,SUB10035,2024-02-14,399.0,0.0,0.0,399.0,Recurring
REV101162,CUST1057,SUB10035,2024-03-14,399.0,0.0,0.0,399.0,Recurring
REV101163,CUST1057,SUB10035,2024-04-14,399.0,0.0,0.0,399.0,Recurring
REV101164,CUST1057,SUB10035,2024-05-14,399.0,0.0,0.0,399.0,Recurring
REV101165,CUST1057,SUB10035,2024-06-14,399.0,39.9,0.0,359.1,Recurring
REV101166,CUST1057,SUB10035,2024-07-14,399.0,19.95,0.0,379.05,Recurring
REV101167,CUST1057,SUB10035,2024-08-14,399.0,19.95,0.0,379.05,Recurring
REV101168,CUST1057,SUB10035,2024-09-14,399.0,0.0,0.0,399.0,Recurring
REV101169,CUST1057,SUB10035,2024-10-14,399.0,39.9,0.0,359.1,Recurring
REV101170,CUST1057,SUB10035,2024-11-14,399.0,0.0,0.0,399.0,Recurring
REV101171,CUST1057,SUB10035,2024-12-14,399.0,39.9,0.0,359.1,Recurring
REV101172,CUST1057,SUB10035,2025-01-14,399.0,39.9,0.0,359.1,Recurring
REV101173,CUST1057,SUB10035,2025-02-14,399.0,0.0,0.0,399.0,Recurring
REV101174,CUST1057,SUB10035,2025-03-14,399.0,19.95,0.0,379.05,Recurring
REV101175,CUST1057,SUB10035,2025-04-14,399.0,0.0,0.0,399.0,Recurring
REV101176,CUST1057,SUB10035,2025-05-14,399.0,39.9,0.0,359.1,Recurring
REV101177,CUST1057,SUB10035,2025-06-14,399.0,0.0,0.0,399.0,Recurring
REV101178,CUST1057,SUB10035,2025-07-14,399.0,19.95,11.97,367.08,Recurring
REV101179,CUST1057,SUB10035,2025-08-14,399.0,39.9,0.0,359.1,Recurring
REV101180,CUST1057,SUB10035,2025-09-14,399.0,0.0,0.0,399.0,Recurring
REV101181,CUST1057,SUB10035,2025-10-14,399.0,0.0,0.0,399.0,Recurring
REV101182,CUST1057,SUB10035,2025-11-14,399.0,19.95,0.0,379.05,Recurring
REV101183,CUST1057,SUB10035,2025-12-14,399.0,0.0,0.0,399.0,Recurring
REV101184,CUST1022,SUB10036,2022-10-09,399.0,39.9,0.0,359.1,New
REV101185,CUST1022,SUB10036,2022-11-09,399.0,19.95,0.0,379.05,Recurring
REV101186,CUST1022,SUB10036,2022-12-09,399.0,0.0,0.0,399.0,Recurring
REV101187,CUST1022,SUB10036,2023-01-09,399.0,0.0,0.0,399.0,Recurring
REV101188,CUST1022,SUB10036,2023-02-09,399.0,0.0,0.0,399.0,Recurring
REV101189,CUST1022,SUB10036,2023-03-09,399.0,0.0,0.0,399.0,Recurring
REV101190,CUST1022,SUB10036,2023-04-09,399.0,39.9,0.0,359.1,Recurring
REV101191,CUST1022,SUB10036,2023-05-09,399.0,0.0,0.0,399.0,Recurring
REV101192,CUST1022,SUB10036,2023-06-09,399.0,0.0,0.0,399.0,Recurring
REV101193,CUST1022,SUB10036,2023-07-09,399.0,39.9,0.0,359.1,Recurring
REV101194,CUST1022,SUB10036,2023-08-09,399.0,19.95,0.0,379.05,Recurring
REV101195,CUST1022,SUB10036,2023-09-09,399.0,39.9,0.0,359.1,Recurring
REV101196,CUST1022,SUB10036,2023-10-09,399.0,0.0,0.0,399.0,Recurring
REV101197,CUST1022,SUB10036,2023-11-09,399.0,0.0,0.0,399.0,Recurring
REV101198,CUST1022,SUB10036,2023-12-09,399.0,19.95,0.0,379.05,Recurring
REV101199,CUST1022,SUB10036,2024-01-09,399.0,0.0,0.0,399.0,Recurring
REV101200,CUST1022,SUB10036,2024-02-09,399.0,0.0,0.0,399.0,Recurring
REV101201,CUST1022,SUB10036,2024-03-09,399.0,0.0,0.0,399.0,Recurring
REV101202,CUST1022,SUB10036,2024-04-09,399.0,39.9,0.0,359.1,Recurring
REV101203,CUST1022,SUB10036,2024-05-09,399.0,0.0,0.0,399.0,Recurring
REV101204,CUST1022,SUB10036,2024-06-09,399.0,19.95,0.0,379.05,Recurring
REV101205,CUST1022,SUB10036,2024-07-09,399.0,0.0,0.0,399.0,Recurring
REV101206,CUST1022,SUB10036,2024-08-09,399.0,0.0,0.0,399.0,Recurring
REV101207,CUST1022,SUB10036,2024-09-09,399.0,19.95,0.0,379.05,Recurring
REV101208,CUST1022,SUB10036,2024-10-09,399.0,0.0,0.0,399.0,Recurring
REV101209,CUST1022,SUB10036,2024-11-09,399.0,0.0,0.0,399.0,Recurring
REV101210,CUST1022,SUB10036,2024-12-09,399.0,39.9,0.0,359.1,Recurring
REV101211,CUST1022,SUB10036,2025-01-09,399.0,0.0,0.0,399.0,Recurring
REV101212,CUST1022,SUB10036,2025-02-09,399.0,0.0,0.0,399.0,Recurring
REV101213,CUST1022,SUB10036,2025-03-09,399.0,19.95,0.0,379.05,Recurring
REV101214,CUST1022,SUB10036,2025-04-09,399.0,0.0,0.0,399.0,Recurring
REV101215,CUST1022,SUB10036,2025-05-09,399.0,0.0,0.0,399.0,Recurring
REV101216,CUST1022,SUB10036,2025-06-09,399.0,19.95,0.0,379.05,Recurring
REV101217,CUST1022,SUB10036,2025-07-09,399.0,39.9,0.0,359.1,Recurring
REV101218,CUST1022,SUB10036,2025-08-09,399.0,0.0,0.0,399.0,Recurring
REV101219,CUST1022,SUB10036,2025-09-09,399.0,0.0,0.0,399.0,Recurring
REV101220,CUST1022,SUB10036,2025-10-09,399.0,0.0,0.0,399.0,Recurring
REV101221,CUST1022,SUB10036,2025-11-09,399.0,0.0,0.0,399.0,Recurring
REV101222,CUST1022,SUB10036,2025-12-09,399.0,0.0,0.0,399.0,Recurring
REV101223,CUST1048,SUB10037,2022-09-22,999.0,49.95,0.0,949.05,New
REV101224,CUST1048,SUB10037,2022-10-22,999.0,0.0,0.0,999.0,Recurring
REV101225,CUST1048,SUB10037,2022-11-22,999.0,0.0,0.0,999.0,Recurring
REV101226,CUST1048,SUB10037,2022-12-22,999.0,0.0,29.97,969.03,Recurring
REV101227,CUST1048,SUB10037,2023-01-22,999.0,0.0,0.0,999.0,Recurring
REV101228,CUST1048,SUB10037,2023-02-22,999.0,49.95,0.0,949.05,Recurring
REV101229,CUST1048,SUB10037,2023-03-22,999.0,0.0,0.0,999.0,Recurring
REV101230,CUST1048,SUB10038,2023-05-01,832.5,0.0,0.0,832.5,New
REV101231,CUST1048,SUB10038,2023-06-01,832.5,41.62,0.0,790.88,Recurring
REV101232,CUST1048,SUB10038,2023-07-01,832.5,83.25,0.0,749.25,Recurring
REV101233,CUST1048,SUB10038,2023-08-01,832.5,41.62,0.0,790.88,Recurring
REV101234,CUST1048,SUB10038,2023-09-01,832.5,41.62,0.0,790.88,Recurring
REV101235,CUST1048,SUB10038,2023-10-01,832.5,0.0,0.0,832.5,Recurring
REV101236,CUST1048,SUB10038,2023-11-01,832.5,0.0,0.0,832.5,Recurring
REV101237,CUST1048,SUB10038,2023-12-01,832.5,41.62,0.0,790.88,Recurring
REV101238,CUST1048,SUB10038,2024-01-01,832.5,0.0,0.0,832.5,Recurring
REV101239,CUST1048,SUB10038,2024-02-01,832.5,83.25,0.0,749.25,Recurring
