customer_id,usage_date,active_users,login_count,session_count,feature_usage,api_calls
CUST1030,2025-08-01,181,1334,2619,9446,71877
CUST1030,2025-09-01,166,950,1266,5743,53391
CUST1030,2025-10-01,196,2003,3015,10526,51566
CUST1030,2025-11-01,201,1209,1912,6614,81097
CUST1030,2025-12-01,237,2802,4423,15630,83808
CUST1008,2024-03-01,44,134,261,1260,7305
CUST1008,2024-04-01,43,328,542,2974,10565
CUST1008,2024-05-01,42,301,341,1865,10798
CUST1008,2024-06-01,38,131,214,744,9179
CUST1008,2024-07-01,43,390,698,1461,7321
CUST1008,2024-08-01,39,219,323,1223,7174
CUST1008,2024-09-01,42,139,166,817,12140
CUST1008,2024-10-01,49,321,403,1668,5229
CUST1008,2024-11-01,34,146,225,1253,6984
CUST1008,2024-12-01,48,341,564,3200,21917
CUST1008,2025-01-01,49,558,1025,4383,3346
CUST1008,2025-02-01,40,237,268,1189,15028
CUST1008,2025-03-01,27,278,331,1340,10163
CUST1008,2025-04-01,37,223,373,1196,8522
CUST1008,2025-05-01,48,223,395,1930,18441
CUST1008,2025-06-01,40,148,284,1664,16285
CUST1008,2025-07-01,34,276,550,2454,9949
CUST1008,2025-08-01,37,375,646,1418,11396
CUST1008,2025-09-01,46,227,440,1363,16559
CUST1008,2025-10-01,44,205,318,694,10093
CUST1008,2025-11-01,39,180,244,492,5585
CUST1008,2025-12-01,38,381,644,1995,9807
CUST1000,2024-03-01,155,908,1179,2443,30391
CUST1000,2024-04-01,142,507,689,3340,59943
CUST1000,2024-05-01,204,1691,2826,9368,45913
CUST1000,2024-06-01,157,1784,1982,6664,32320
CUST1000,2024-07-01,195,1364,2067,10273,28233
CUST1000,2024-08-01,202,1874,3196,9660,13033
CUST1000,2024-09-01,189,2016,3973,17979,57190
CUST1000,2024-10-01,154,940,1209,7180,33284
CUST1000,2024-11-01,174,978,1353,6356,11014
CUST1000,2024-12-01,164,1414,1767,6019,40046
CUST1000,2025-01-01,142,1698,1903,11215,42656
CUST1000,2025-02-01,173,1283,1682,9561,18902
CUST1000,2025-03-01,135,1142,2129,5083,20012
CUST1000,2025-04-01,194,2314,3734,10135,23590
CUST1000,2025-05-01,153,1529,2692,9703,35776
CUST1000,2025-06-01,169,1649,2434,10702,32740
CUST1000,2025-07-01,172,1078,1288,7134,82922
CUST1000,2025-08-01,158,1557,2157,8935,35783
CUST1000,2025-09-01,179,1920,2967,11439,75495
CUST1000,2025-10-01,153,1077,2080,5637,27506
CUST1000,2025-11-01,186,1449,2029,7823,23719
CUST1000,2025-12-01,131,1462,2112,9741,63981
CUST1007,2024-04-01,110,516,581,1683,35680
CUST1007,2024-05-01,139,1046,1226,5250,32518
CUST1007,2024-06-01,91,291,479,1276,30164
CUST1007,2024-07-01,97,888,1737,3631,31098
CUST1007,2024-08-01,116,1172,1699,6873,15876
CUST1007,2024-09-01,110,1234,1865,9124,17346
CUST1007,2024-10-01,113,819,1426,3991,12395
CUST1007,2024-11-01,115,412,464,2000,29513
CUST1007,2024-12-01,118,1080,1619,4804,15292
CUST1007,2025-01-01,125,894,1499,7816,53380
CUST1007,2025-02-01,114,1236,2370,7061,42740
CUST1007,2025-03-01,104,377,668,3158,24217
CUST1007,2025-04-01,118,905,1378,4879,47479
CUST1007,2025-05-01,138,1603,3037,12601,51350
CUST1007,2025-06-01,105,888,1767,8585,25970
CUST1007,2025-07-01,92,961,1108,5813,38891
CUST1007,2025-08-01,125,1190,1351,4860,58415
CUST1007,2025-09-01,106,918,1373,7070,10242
CUST1007,2025-10-01,72,764,1361,5878,29248
CUST1007,2025-11-01,121,1149,1642,7596,13779
CUST1007,2025-12-01,99,513,787,2406,19652
CUST1001,2024-05-01,177,648,1237,4906,28342
CUST1001,2024-06-01,188,1003,1369,5173,76011
CUST1001,2024-07-01,185,1719,2770,12126,72630
CUST1001,2024-08-01,199,862,1171,3377,43159
CUST1001,2024-09-01,168,1052,1432,8275,20367
CUST1001,2024-10-01,193,1680,2566,9646,35260
CUST1001,2024-11-01,172,1667,2876,7437,31226
CUST1001,2024-12-01,199,1285,2149,4538,28904
CUST1001,2025-01-01,196,1122,1824,5540,73404
CUST1001,2025-02-01,154,1495,2984,10812,50559
CUST1001,2025-03-01,209,947,1335,3502,90638
CUST1001,2025-04-01,165,961,1380,7537,44279
CUST1001,2025-05-01,201,908,1428,3857,91195
CUST1001,2025-06-01,189,591,1153,3884,35756
CUST1001,2025-07-01,229,1149,1551,7928,92784
CUST1001,2025-08-01,173,1531,2175,8346,79703
CUST1001,2025-09-01,170,1896,3518,18937,68406
CUST1001,2025-10-01,179,1381,1802,5063,62454
CUST1001,2025-11-01,171,1126,1338,4439,13720
CUST1001,2025-12-01,201,1603,2534,12581,88978
CUST1049,2024-06-01,12,84,131,390,4905
CUST1049,2024-07-01,14,65,126,684,2138
CUST1049,2024-08-01,14,132,166,982,2374
CUST1049,2024-09-01,19,104,183,902,8794
CUST1049,2024-10-01,21,234,285,915,3013
CUST1049,2024-11-01,16,83,148,578,1507
CUST1049,2024-12-01,16,174,199,1026,1325
CUST1049,2025-01-01,17,124,185,722,1614
CUST1049,2025-02-01,19,157,257,822,1032
CUST1049,2025-03-01,14,96,183,893,3488
CUST1049,2025-04-01,17,149,242,1098,6629
CUST1049,2025-05-01,19,226,299,1084,3264
CUST1049,2025-06-01,18,156,217,853,3198
CUST1049,2025-07-01,17,149,199,821,3459
CUST1049,2025-08-01,19,172,267,1202,1903
CUST1049,2025-09-01,10,98,123,249,4520
CUST1049,2025-10-01,18,136,210,570,7059
CUST1049,2025-11-01,15,135,159,866,3061
CUST1049,2025-12-01,12,110,202,560,1187
CUST1003,2024-06-01,66,324,502,1646,19052
CUST1003,2024-07-01,74,290,397,1761,22714
CUST1003,2024-08-01,60,263,326,1651,24216
CUST1003,2024-09-01,70,746,1230,3233,33636
CUST1003,2024-10-01,76,899,1517,7820,30467
CUST1003,2024-11-01,74,401,777,3020,32212
CUST1003,2024-12-01,77,441,542,1807,16113
CUST1003,2025-01-01,68,660,993,3675,15442
CUST1003,2025-02-01,62,418,746,2697,30126
CUST1003,2025-03-01,47,290,529,3121,18573
CUST1003,2025-04-01,59,187,324,918,21977
CUST1003,2025-05-01,54,305,438,1439,21919
CUST1003,2025-06-01,82,486,779,2179,12032
CUST1003,2025-07-01,60,451,843,2046,9564
CUST1003,2025-08-01,63,373,571,2789,16470
CUST1003,2025-09-01,67,786,897,4159,24087
CUST1003,2025-10-01,62,693,1066,3326,20027
CUST1003,2025-11-01,77,490,583,2657,13415
CUST1003,2025-12-01,56,354,683,1669,6183
CUST1029,2024-06-01,199,729,1443,7113,83767
CUST1029,2024-07-01,172,1868,3046,13086,52086
CUST1029,2024-08-01,155,1076,1501,6283,53833
CUST1029,2024-09-01,176,1409,2586,12304,19925
CUST1029,2024-10-01,192,1906,3590,17221,73454
CUST1029,2024-11-01,181,2102,2995,15246,69915
CUST1029,2024-12-01,173,853,1184,3446,36847
CUST1029,2025-01-01,153,733,1447,4393,49209
CUST1029,2025-02-01,191,2176,2668,12189,46279
CUST1029,2025-03-01,150,1538,2796,14893,11569
CUST1029,2025-04-01,216,2571,3692,15738,107577
CUST1029,2025-05-01,196,2281,4301,14228,57322
CUST1029,2025-06-01,151,837,1172,2658,12683
CUST1029,2025-07-01,185,708,1134,2777,22422
CUST1029,2025-08-01,172,1310,2444,10498,44857
CUST1029,2025-09-01,203,1796,2284,5235,72629
CUST1029,2025-10-01,233,2413,3665,20367,115907
CUST1029,2025-11-01,139,607,848,2312,42930
CUST1029,2025-12-01,197,1396,2516,12473,93934
CUST1021,2024-08-01,7,46,62,278,1578
CUST1021,2024-09-01,8,24,33,85,3480
CUST1021,2024-10-01,8,66,118,487,2753
CUST1021,2024-11-01,7,33,60,342,3163
CUST1021,2024-12-01,7,66,106,292,817
CUST1021,2025-01-01,7,40,47,194,3325
CUST1021,2025-02-01,9,30,36,122,730
CUST1021,2025-03-01,8,86,166,769,1126
CUST1021,2025-04-01,10,44,87,255,4639
CUST1021,2025-05-01,7,69,77,424,3324
CUST1021,2025-06-01,7,28,54,113,3082
CUST1021,2025-07-01,6,64,82,180,1484
CUST1021,2025-08-01,5,23,41,178,530
CUST1021,2025-09-01,6,70,108,465,1694
CUST1021,2025-10-01,8,35,45,259,3066
CUST1021,2025-11-01,8,49,97,355,1157
CUST1021,2025-12-01,6,22,34,133,1673
CUST1051,2024-09-01,134,421,607,2233,64682
CUST1051,2024-10-01,110,429,611,1979,8732
CUST1051,2024-11-01,121,1393,2349,6853,44231
CUST1051,2024-12-01,147,1301,2379,13093,8398
CUST1051,2025-01-01,135,1576,2768,15471,9506
CUST1051,2025-02-01,114,1211,1525,3106,32305
CUST1051,2025-03-01,103,438,667,1438,32784
CUST1051,2025-04-01,80,391,690,2188,26231
CUST1051,2025-05-01,106,1103,1629,4395,30037
CUST1051,2025-06-01,115,501,916,4281,24642
CUST1051,2025-07-01,101,1143,2066,4379,14325
CUST1051,2025-08-01,116,769,1104,5923,38263
CUST1051,2025-09-01,120,390,438,925,31407
CUST1051,2025-10-01,114,1096,1347,4890,33375
CUST1051,2025-11-01,107,1055,1846,4945,10170
CUST1051,2025-12-01,122,748,972,3576,9741
CUST1006,2024-09-01,132,947,1395,7801,32760
CUST1006,2024-10-01,103,1103,2016,4037,27223
CUST1006,2024-11-01,150,1664,2215,7290,43949
CUST1006,2024-12-01,122,1416,2409,5746,33154
CUST1006,2025-01-01,124,1299,2096,5246,34922
CUST1006,2025-02-01,137,1404,1724,7993,52667
CUST1006,2025-03-01,128,1210,1638,7305,20787
CUST1006,2025-04-01,141,741,1301,4168,52128
CUST1006,2025-05-01,129,923,1506,6125,63782
CUST1006,2025-06-01,112,604,1153,3818,24488
CUST1006,2025-07-01,130,559,985,5321,50254
CUST1006,2025-08-01,102,1040,1735,8981,50060
CUST1006,2025-09-01,126,394,658,3514,19784
CUST1006,2025-10-01,123,808,897,3519,53622
CUST1006,2025-11-01,120,562,1058,6224,27905
CUST1006,2025-12-01,121,1444,2177,6642,30000
CUST1058,2024-09-01,138,760,1361,7751,27843
CUST1058,2024-10-01,177,1952,2595,13566,47667
CUST1058,2024-11-01,195,1548,2626,12268,39793
CUST1058,2024-12-01,197,1511,1747,6047,66789
CUST1058,2025-01-01,163,1904,2310,6718,41702
CUST1058,2025-02-01,229,916,1461,4650,101444
CUST1058,2025-03-01,167,962,1435,8519,14584
CUST1058,2025-04-01,221,2387,3709,13316,104657
CUST1058,2025-05-01,205,2457,3133,16793,30716
CUST1058,2025-06-01,174,548,964,3292,55753
CUST1058,2025-07-01,244,1065,1995,8179,100068
CUST1058,2025-08-01,158,989,1292,7478,45644
CUST1058,2025-09-01,219,1395,1660,4419,73461
CUST1058,2025-10-01,221,1892,3517,17600,26171
CUST1058,2025-11-01,173,1985,3272,17777,30325
CUST1058,2025-12-01,233,2710,5295,16869,106115
CUST1054,2024-09-01,105,1159,1763,4485,49577
CUST1054,2024-10-01,114,342,453,1913,21685
CUST1054,2024-11-01,114,1289,2129,12427,8738
CUST1054,2024-12-01,107,716,880,4654,42165
CUST1054,2025-01-01,123,1262,2468,7329,49672
CUST1054,2025-02-01,123,1084,1573,4362,52330
CUST1054,2025-03-01,81,294,578,1794,36586
CUST1054,2025-04-01,131,538,949,5482,15501
CUST1054,2025-05-01,82,573,976,4921,4497
CUST1054,2025-06-01,127,515,710,1711,42271
CUST1054,2025-07-01,128,926,1568,5010,13592
CUST1054,2025-08-01,91,881,1329,3032,44639
CUST1054,2025-09-01,103,1153,1622,5009,50941
CUST1054,2025-10-01,91,585,1112,2725,23654
CUST1054,2025-11-01,106,876,1654,7882,43195
CUST1054,2025-12-01,104,1021,1329,3205,51887
CUST1013,2024-10-01,175,2036,3824,11338,75684
CUST1013,2024-11-01,187,1393,2411,8992,14117
CUST1013,2024-12-01,189,745,1335,7168,71744
CUST1013,2025-01-01,143,1593,2670,8851,50070
CUST1013,2025-02-01,152,799,1135,2328,56375
CUST1013,2025-03-01,117,862,1402,4045,28687
CUST1013,2025-04-01,138,744,1486,7883,37196
CUST1013,2025-05-01,179,1514,2436,10782,79060
CUST1013,2025-06-01,195,1756,1998,4857,83302
CUST1013,2025-07-01,127,1115,1325,3153,61598
CUST1013,2025-08-01,143,736,1193,5770,46004
CUST1013,2025-09-01,156,1612,2815,6078,53225
CUST1013,2025-10-01,163,1134,1717,9363,10884
CUST1013,2025-11-01,137,902,1645,8188,33470
CUST1013,2025-12-01,166,1854,2399,6532,55399
CUST1020,2024-10-01,80,311,599,3119,30246
CUST1020,2024-11-01,86,915,1215,6407,17614
CUST1020,2024-12-01,94,1105,1462,5532,6721
CUST1020,2025-01-01,87,619,1232,3760,35421
CUST1020,2025-02-01,81,395,708,2965,15782
CUST1020,2025-03-01,85,562,794,4177,36560
CUST1020,2025-04-01,85,910,1274,5689,32549
CUST1020,2025-05-01,82,863,1126,5984,7837
CUST1020,2025-06-01,83,788,1320,4292,22720
CUST1020,2025-07-01,107,500,722,2208,39411
CUST1020,2025-08-01,94,578,1055,5890,36626
CUST1020,2025-09-01,83,965,1341,3279,25881
CUST1020,2025-10-01,96,1073,1856,7873,37492
CUST1020,2025-11-01,82,643,937,4481,11429
CUST1020,2025-12-01,102,389,637,3508,23672
CUST1047,2024-12-01,73,314,441,1506,8020
CUST1047,2025-01-01,68,439,816,4035,30219
CUST1047,2025-02-01,74,753,1244,7318,14483
CUST1047,2025-03-01,53,266,490,1461,6347
CUST1047,2025-04-01,58,692,777,2251,21041
CUST1047,2025-05-01,57,283,534,2008,23665
CUST1047,2025-06-01,71,305,416,2437,30948
CUST1047,2025-07-01,88,646,965,4077,43935
CUST1047,2025-08-01,93,439,556,2265,21373
CUST1047,2025-09-01,76,621,1187,4211,12743
CUST1047,2025-10-01,75,762,1087,5659,18306
CUST1047,2025-11-01,51,320,618,1816,14951
CUST1047,2025-12-01,64,236,406,1334,27030
CUST1014,2025-01-01,160,835,1323,3327,78632
CUST1014,2025-02-01,165,1659,2582,10077,31526
CUST1014,2025-03-01,177,1816,2984,14563,66004
CUST1014,2025-04-01,169,1487,2377,14120,43835
CUST1014,2025-05-01,127,1037,1190,5325,34761
CUST1014,2025-06-01,202,1398,2737,7349,61000
CUST1014,2025-07-01,152,1220,1405,4763,66942
CUST1014,2025-08-01,188,814,1395,3155,70216
CUST1014,2025-09-01,238,1934,3776,18544,88327
CUST1014,2025-10-01,156,1157,2006,11576,77031
CUST1014,2025-11-01,112,552,831,3451,39603
CUST1014,2025-12-01,174,1039,1675,9218,82792
CUST1025,2025-03-01,45,445,882,3834,19720
CUST1025,2025-04-01,50,586,672,3372,15717
CUST1025,2025-05-01,31,309,359,809,7321
CUST1025,2025-06-01,41,182,232,1373,16325
CUST1025,2025-07-01,36,428,792,1677,16846
CUST1025,2025-08-01,38,363,507,1204,8800
CUST1025,2025-09-01,54,502,861,4494,11965
CUST1025,2025-10-01,30,218,406,1109,5701
CUST1025,2025-11-01,40,183,272,818,3633
CUST1025,2025-12-01,41,219,280,953,13991
CUST1050,2025-07-01,26,157,278,1138,1538
CUST1050,2025-08-01,23,194,384,858,5012
CUST1050,2025-09-01,24,108,212,872,1250
CUST1050,2025-10-01,21,135,151,848,6373
CUST1050,2025-11-01,23,246,482,1327,7576
CUST1050,2025-12-01,21,97,125,422,9291
CUST1055,2025-08-01,45,377,609,3389,16553
CUST1055,2025-09-01,39,425,535,1388,16323
CUST1055,2025-10-01,44,144,163,676,21169
CUST1055,2025-11-01,41,470,858,2785,7426
CUST1055,2025-12-01,49,300,378,1539,22300
CUST1045,2025-09-01,128,606,751,3344,25834
CUST1045,2025-10-01,95,673,1139,6067,38268
CUST1045,2025-11-01,154,1770,3012,6812,24763
CUST1045,2025-12-01,112,478,938,3717,45620
